waveform	Source signal	
t0	2024/10/13  09:22:17.141801	
delta t	5.000000E-5	

time[0]	Source signal
2024/10/13  09:22:17.163801	-1.105465E+0
2024/10/13  09:22:17.163851	-1.105465E+0
2024/10/13  09:22:17.163901	-1.105465E+0
2024/10/13  09:22:17.163951	-1.020063E+0
2024/10/13  09:22:17.164001	-1.105465E+0
2024/10/13  09:22:17.164051	-1.105465E+0
2024/10/13  09:22:17.164101	-1.105465E+0
2024/10/13  09:22:17.164151	-1.105465E+0
2024/10/13  09:22:17.164201	-1.105465E+0
2024/10/13  09:22:17.164251	-1.105465E+0
2024/10/13  09:22:17.164301	-1.105465E+0
2024/10/13  09:22:17.164351	-1.105465E+0
2024/10/13  09:22:17.164401	-1.020063E+0
2024/10/13  09:22:17.164451	-1.105465E+0
2024/10/13  09:22:17.164501	-1.020063E+0
2024/10/13  09:22:17.164551	-1.020063E+0
2024/10/13  09:22:17.164601	9.016293E-2
2024/10/13  09:22:17.164651	1.755649E-1
2024/10/13  09:22:17.164701	1.755649E-1
2024/10/13  09:22:17.164751	1.755649E-1
2024/10/13  09:22:17.164801	1.755649E-1
2024/10/13  09:22:17.164851	9.016293E-2
2024/10/13  09:22:17.164901	1.755649E-1
2024/10/13  09:22:17.164951	1.755649E-1
2024/10/13  09:22:17.165001	1.755649E-1
2024/10/13  09:22:17.165051	9.016293E-2
2024/10/13  09:22:17.165101	1.755649E-1
2024/10/13  09:22:17.165151	9.016293E-2
2024/10/13  09:22:17.165201	9.016293E-2
2024/10/13  09:22:17.165251	1.755649E-1
2024/10/13  09:22:17.165301	9.016293E-2
2024/10/13  09:22:17.165351	1.755649E-1
2024/10/13  09:22:17.165401	1.755649E-1
2024/10/13  09:22:17.165451	9.016293E-2
2024/10/13  09:22:17.165501	9.016293E-2
2024/10/13  09:22:17.165551	1.755649E-1
2024/10/13  09:22:17.165601	1.285791E+0
2024/10/13  09:22:17.165651	1.285791E+0
2024/10/13  09:22:17.165701	1.285791E+0
2024/10/13  09:22:17.165751	1.285791E+0
2024/10/13  09:22:17.165801	1.285791E+0
2024/10/13  09:22:17.165851	1.285791E+0
2024/10/13  09:22:17.165901	1.285791E+0
2024/10/13  09:22:17.165951	1.285791E+0
2024/10/13  09:22:17.166001	1.285791E+0
2024/10/13  09:22:17.166051	1.285791E+0
2024/10/13  09:22:17.166101	1.285791E+0
2024/10/13  09:22:17.166151	1.285791E+0
2024/10/13  09:22:17.166201	1.285791E+0
2024/10/13  09:22:17.166251	1.285791E+0
2024/10/13  09:22:17.166301	1.285791E+0
2024/10/13  09:22:17.166351	1.285791E+0
2024/10/13  09:22:17.166401	1.285791E+0
2024/10/13  09:22:17.166451	1.200389E+0
2024/10/13  09:22:17.166501	1.285791E+0
2024/10/13  09:22:17.166551	1.285791E+0
2024/10/13  09:22:17.166601	1.969007E+0
2024/10/13  09:22:17.166651	1.969007E+0
2024/10/13  09:22:17.166701	1.969007E+0
2024/10/13  09:22:17.166751	1.969007E+0
2024/10/13  09:22:17.166801	1.969007E+0
2024/10/13  09:22:17.166851	1.969007E+0
2024/10/13  09:22:17.166901	1.969007E+0
2024/10/13  09:22:17.166951	1.969007E+0
2024/10/13  09:22:17.167001	1.969007E+0
2024/10/13  09:22:17.167051	1.969007E+0
2024/10/13  09:22:17.167101	1.969007E+0
2024/10/13  09:22:17.167151	1.969007E+0
